date,txn_id,type,counterparty,amount,fee,balance
2026-02-21 15:13,77400004123,PAYMENT_RECEIVED,Customer 2507****636,18206,91,5187155
2026-02-21 15:48,77400004130,PAYMENT_RECEIVED,Customer 2507****169,31118,156,5218117
2026-02-21 17:00,77400004137,PAYMENT_RECEIVED,Customer 2507****657,29363,147,5247333
2026-02-21 18:23,77400004144,PAYMENT_RECEIVED,Customer 2507****619,14306,72,5261567
2026-02-21 18:37,77400004151,PAYMENT_RECEIVED,Customer 2507****499,15365,77,5276855
2026-02-21 18:54,77400004158,PAYMENT_RECEIVED,Customer 2507****144,25025,125,5301755
2026-02-23 09:09,77400004165,PAYMENT_RECEIVED,Customer 2507****852,21242,106,5322891
2026-02-23 09:46,77400004172,PAYMENT_RECEIVED,Customer 2507****236,20769,104,5343556
2026-02-23 12:06,77400004179,PAYMENT_RECEIVED,Customer 2507****659,4745,24,5348277
2026-02-23 13:53,77400004186,PAYMENT_RECEIVED,Customer 2507****758,10856,54,5359079
2026-02-23 14:05,77400004193,PAYMENT_RECEIVED,Customer 2507****897,7904,40,5366943
2026-02-23 18:43,77400004200,PAYMENT_RECEIVED,Customer 2507****812,18655,93,5385505
2026-02-23 19:12,77400004207,PAYMENT_RECEIVED,Customer 2507****286,13680,68,5399117
2026-02-23 18:04,77400004214,CASH_OUT,Agent 27498,-30000,300,5368817
2026-02-23 12:05,77400004221,AIRTIME,MTN Airtime,-1000,0,5367817
2026-02-23 15:40,77400004228,TRANSFER_IN,Family 2507****304,10000,0,5377817
2026-02-24 08:37,77400004235,PAYMENT_RECEIVED,Customer 2507****982,9876,49,5387644
2026-02-24 11:15,77400004242,PAYMENT_RECEIVED,Customer 2507****986,21548,108,5409084
2026-02-24 12:19,77400004249,PAYMENT_RECEIVED,Customer 2507****379,17874,89,5426869
2026-02-24 13:17,77400004256,PAYMENT_RECEIVED,Customer 2507****476,6907,35,5433741
2026-02-24 14:47,77400004263,PAYMENT_RECEIVED,Customer 2507****509,12805,64,5446482
2026-02-24 16:04,77400004270,PAYMENT_RECEIVED,Customer 2507****495,20355,102,5466735
2026-02-24 16:47,77400004277,PAYMENT_RECEIVED,Customer 2507****291,10865,54,5477546
2026-02-24 17:16,77400004284,PAYMENT_RECEIVED,Customer 2507****609,14062,70,5491538
2026-02-24 19:02,77400004291,PAYMENT_RECEIVED,Customer 2507****916,11410,57,5502891
2026-02-24 10:51,77400004298,TRANSFER_OUT,Supplier: Kigali Wholesale Ltd,-162231,250,5340410
2026-02-24 09:15,77400004305,BILL_PAYMENT,EUCL Cash Power,-10500,0,5329910
2026-02-25 09:21,77400004312,PAYMENT_RECEIVED,Customer 2507****717,13329,67,5343172
2026-02-25 09:45,77400004319,PAYMENT_RECEIVED,Customer 2507****270,25467,127,5368512
2026-02-25 11:04,77400004326,PAYMENT_RECEIVED,Customer 2507****459,24434,122,5392824
2026-02-25 13:00,77400004333,PAYMENT_RECEIVED,Customer 2507****844,16921,85,5409660
2026-02-25 13:02,77400004340,PAYMENT_RECEIVED,Customer 2507****461,32347,162,5441845
2026-02-25 13:28,77400004347,PAYMENT_RECEIVED,Customer 2507****545,21873,109,5463609
2026-02-25 13:35,77400004354,PAYMENT_RECEIVED,Customer 2507****910,12565,63,5476111
2026-02-25 17:18,77400004361,PAYMENT_RECEIVED,Customer 2507****176,37673,188,5513596
2026-02-25 18:16,77400004368,PAYMENT_RECEIVED,Customer 2507****515,23773,119,5537250
2026-02-25 19:16,77400004375,PAYMENT_RECEIVED,Customer 2507****920,14732,74,5551908
2026-02-25 12:05,77400004382,AIRTIME,MTN Airtime,-1000,0,5550908
2026-02-26 08:35,77400004389,PAYMENT_RECEIVED,Customer 2507****492,14808,74,5565642
2026-02-26 09:08,77400004396,PAYMENT_RECEIVED,Customer 2507****133,37812,189,5603265
2026-02-26 10:09,77400004403,PAYMENT_RECEIVED,Customer 2507****795,21558,108,5624715
2026-02-26 12:01,77400004410,PAYMENT_RECEIVED,Customer 2507****479,16997,85,5641627
2026-02-26 15:28,77400004417,PAYMENT_RECEIVED,Customer 2507****881,14952,75,5656504
2026-02-26 18:22,77400004424,PAYMENT_RECEIVED,Customer 2507****240,7487,37,5663954
2026-02-26 19:00,77400004431,PAYMENT_RECEIVED,Customer 2507****507,19241,96,5683099
2026-02-26 19:34,77400004438,PAYMENT_RECEIVED,Customer 2507****385,13520,68,5696551
2026-02-26 18:07,77400004445,CASH_OUT,Agent 20424,-35000,300,5661251
2026-02-27 10:00,77400004452,PAYMENT_RECEIVED,Customer 2507****238,10850,54,5672047
2026-02-27 11:39,77400004459,PAYMENT_RECEIVED,Customer 2507****562,31416,157,5703306
2026-02-27 12:26,77400004466,PAYMENT_RECEIVED,Customer 2507****830,10218,51,5713473
2026-02-27 12:28,77400004473,PAYMENT_RECEIVED,Customer 2507****189,16867,84,5730256
2026-02-27 12:52,77400004480,PAYMENT_RECEIVED,Customer 2507****965,29335,147,5759444
2026-02-27 14:36,77400004487,PAYMENT_RECEIVED,Customer 2507****783,42198,211,5801431
2026-02-27 15:36,77400004494,PAYMENT_RECEIVED,Customer 2507****166,14333,72,5815692
2026-02-27 16:22,77400004501,PAYMENT_RECEIVED,Customer 2507****397,19850,99,5835443
2026-02-27 16:50,77400004508,PAYMENT_RECEIVED,Customer 2507****971,33589,168,5868864
2026-02-27 17:35,77400004515,PAYMENT_RECEIVED,Customer 2507****826,9850,49,5878665
2026-02-27 18:26,77400004522,PAYMENT_RECEIVED,Customer 2507****753,36008,180,5914493
2026-02-27 19:50,77400004529,PAYMENT_RECEIVED,Customer 2507****470,10252,51,5924694
2026-02-27 10:07,77400004536,TRANSFER_OUT,Supplier: Nyabugogo Traders,-160822,250,5763622
2026-02-27 12:05,77400004543,AIRTIME,MTN Airtime,-1000,0,5762622
2026-02-28 09:28,77400004550,PAYMENT_RECEIVED,Customer 2507****507,7074,35,5769661
2026-02-28 10:12,77400004557,PAYMENT_RECEIVED,Customer 2507****836,46054,230,5815485
2026-02-28 14:09,77400004564,PAYMENT_RECEIVED,Customer 2507****520,17788,89,5833184
2026-02-28 14:17,77400004571,PAYMENT_RECEIVED,Customer 2507****943,27516,138,5860562
2026-02-28 15:58,77400004578,PAYMENT_RECEIVED,Customer 2507****228,20608,103,5881067
2026-02-28 17:24,77400004585,PAYMENT_RECEIVED,Customer 2507****757,40172,201,5921038
2026-02-28 17:27,77400004592,PAYMENT_RECEIVED,Customer 2507****577,7389,37,5928390
2026-02-28 17:46,77400004599,PAYMENT_RECEIVED,Customer 2507****452,24088,120,5952358
2026-02-28 18:26,77400004606,PAYMENT_RECEIVED,Customer 2507****948,9086,45,5961399
2026-03-02 08:56,77400004613,PAYMENT_RECEIVED,Customer 2507****826,10259,51,5971607
2026-03-02 10:07,77400004620,PAYMENT_RECEIVED,Customer 2507****631,11766,59,5983314
2026-03-02 10:36,77400004627,PAYMENT_RECEIVED,Customer 2507****966,34825,174,6017965
2026-03-02 10:48,77400004634,PAYMENT_RECEIVED,Customer 2507****301,7783,39,6025709
2026-03-02 13:11,77400004641,PAYMENT_RECEIVED,Customer 2507****664,23213,116,6048806
2026-03-02 15:23,77400004648,PAYMENT_RECEIVED,Customer 2507****740,12939,65,6061680
2026-03-02 16:34,77400004655,PAYMENT_RECEIVED,Customer 2507****646,13637,68,6075249
2026-03-02 16:50,77400004662,PAYMENT_RECEIVED,Customer 2507****756,8289,41,6083497
2026-03-02 18:37,77400004669,CASH_OUT,Agent 29513,-30000,300,6053197
2026-03-02 08:30,77400004676,TRANSFER_OUT,Landlord: Plaza House,-150000,250,5902947
2026-03-02 12:05,77400004683,AIRTIME,MTN Airtime,-3000,0,5899947
2026-03-03 08:29,77400004690,PAYMENT_RECEIVED,Customer 2507****526,28247,141,5928053
2026-03-03 08:42,77400004697,PAYMENT_RECEIVED,Customer 2507****131,22638,113,5950578
2026-03-03 08:46,77400004704,PAYMENT_RECEIVED,Customer 2507****742,18883,94,5969367
2026-03-03 09:23,77400004711,PAYMENT_RECEIVED,Customer 2507****757,20309,102,5989574
2026-03-03 11:35,77400004718,PAYMENT_RECEIVED,Customer 2507****594,39634,198,6029010
2026-03-03 12:31,77400004725,PAYMENT_RECEIVED,Customer 2507****926,12227,61,6041176
2026-03-03 13:45,77400004732,PAYMENT_RECEIVED,Customer 2507****404,24990,125,6066041
2026-03-03 17:37,77400004739,PAYMENT_RECEIVED,Customer 2507****805,17609,88,6083562
2026-03-03 17:50,77400004746,PAYMENT_RECEIVED,Customer 2507****550,7050,35,6090577
2026-03-03 18:56,77400004753,PAYMENT_RECEIVED,Customer 2507****575,16562,83,6107056
2026-03-03 19:06,77400004760,PAYMENT_RECEIVED,Customer 2507****721,11264,56,6118264
2026-03-03 10:55,77400004767,TRANSFER_OUT,Supplier: Gikondo Depot,-115295,250,6002719
2026-03-04 09:48,77400004774,PAYMENT_RECEIVED,Customer 2507****199,9461,47,6012133
2026-03-04 10:05,77400004781,PAYMENT_RECEIVED,Customer 2507****493,5113,26,6017220
2026-03-04 10:13,77400004788,PAYMENT_RECEIVED,Customer 2507****528,25372,127,6042465
2026-03-04 12:07,77400004795,PAYMENT_RECEIVED,Customer 2507****986,9467,47,6051885
2026-03-04 12:33,77400004802,PAYMENT_RECEIVED,Customer 2507****933,27159,136,6078908
2026-03-04 13:26,77400004809,PAYMENT_RECEIVED,Customer 2507****691,10965,55,6089818
2026-03-04 13:53,77400004816,PAYMENT_RECEIVED,Customer 2507****294,20282,101,6109999
2026-03-04 14:19,77400004823,PAYMENT_RECEIVED,Customer 2507****610,21602,108,6131493
2026-03-04 14:48,77400004830,PAYMENT_RECEIVED,Customer 2507****578,35105,176,6166422
2026-03-04 15:40,77400004837,PAYMENT_RECEIVED,Customer 2507****415,14542,73,6180891
2026-03-04 15:57,77400004844,PAYMENT_RECEIVED,Customer 2507****192,14510,73,6195328
2026-03-04 16:47,77400004851,PAYMENT_RECEIVED,Customer 2507****617,29664,148,6224844
2026-03-04 17:35,77400004858,PAYMENT_RECEIVED,Customer 2507****346,13625,68,6238401
2026-03-04 12:05,77400004865,AIRTIME,MTN Airtime,-2000,0,6236401
2026-03-04 15:40,77400004872,TRANSFER_IN,Family 2507****388,45000,0,6281401
2026-03-05 08:08,77400004879,PAYMENT_RECEIVED,Customer 2507****474,21626,108,6302919
2026-03-05 09:50,77400004886,PAYMENT_RECEIVED,Customer 2507****152,4921,25,6307815
2026-03-05 10:17,77400004893,PAYMENT_RECEIVED,Customer 2507****299,16215,81,6323949
2026-03-05 12:30,77400004900,PAYMENT_RECEIVED,Customer 2507****395,11656,58,6335547
2026-03-05 12:52,77400004907,PAYMENT_RECEIVED,Customer 2507****616,5836,29,6341354
2026-03-05 14:14,77400004914,PAYMENT_RECEIVED,Customer 2507****663,13476,67,6354763
2026-03-05 15:21,77400004921,PAYMENT_RECEIVED,Customer 2507****738,10052,50,6364765
2026-03-05 16:01,77400004928,PAYMENT_RECEIVED,Customer 2507****221,19093,95,6383763
2026-03-05 17:09,77400004935,PAYMENT_RECEIVED,Customer 2507****199,7206,36,6390933
2026-03-05 19:09,77400004942,PAYMENT_RECEIVED,Customer 2507****913,12291,61,6403163
2026-03-05 19:28,77400004949,PAYMENT_RECEIVED,Customer 2507****671,33464,167,6436460
2026-03-05 18:48,77400004956,CASH_OUT,Agent 22363,-45000,300,6391160
2026-03-06 08:39,77400004963,PAYMENT_RECEIVED,Customer 2507****727,7444,37,6398567
2026-03-06 08:41,77400004970,PAYMENT_RECEIVED,Customer 2507****502,10792,54,6409305
2026-03-06 08:46,77400004977,PAYMENT_RECEIVED,Customer 2507****857,34040,170,6443175
2026-03-06 10:20,77400004984,PAYMENT_RECEIVED,Customer 2507****707,24473,122,6467526
2026-03-06 10:32,77400004991,PAYMENT_RECEIVED,Customer 2507****948,11139,56,6478609
2026-03-06 13:41,77400004998,PAYMENT_RECEIVED,Customer 2507****601,14790,74,6493325
2026-03-06 14:51,77400005005,PAYMENT_RECEIVED,Customer 2507****406,19912,100,6513137
2026-03-06 15:47,77400005012,PAYMENT_RECEIVED,Customer 2507****117,14010,70,6527077
2026-03-06 16:05,77400005019,PAYMENT_RECEIVED,Customer 2507****789,11773,59,6538791
2026-03-06 16:32,77400005026,PAYMENT_RECEIVED,Customer 2507****526,6774,34,6545531
2026-03-06 16:47,77400005033,PAYMENT_RECEIVED,Customer 2507****915,16545,83,6561993
2026-03-06 16:51,77400005040,PAYMENT_RECEIVED,Customer 2507****993,26979,135,6588837
2026-03-06 18:20,77400005047,PAYMENT_RECEIVED,Customer 2507****127,19310,97,6608050
2026-03-06 10:16,77400005054,TRANSFER_OUT,Supplier: Nyabugogo Traders,-177804,250,6429996
2026-03-06 09:15,77400005061,BILL_PAYMENT,EUCL Cash Power,-10500,0,6419496
2026-03-06 12:05,77400005068,AIRTIME,MTN Airtime,-2000,0,6417496
2026-03-07 08:19,77400005075,PAYMENT_RECEIVED,Customer 2507****807,7683,38,6425141
2026-03-07 08:32,77400005082,PAYMENT_RECEIVED,Customer 2507****613,8662,43,6433760
2026-03-07 09:52,77400005089,PAYMENT_RECEIVED,Customer 2507****582,21996,110,6455646
2026-03-07 10:31,77400005096,PAYMENT_RECEIVED,Customer 2507****853,25752,129,6481269
2026-03-07 11:15,77400005103,PAYMENT_RECEIVED,Customer 2507****822,20472,102,6501639
2026-03-07 12:08,77400005110,PAYMENT_RECEIVED,Customer 2507****312,7408,37,6509010
2026-03-07 13:21,77400005117,PAYMENT_RECEIVED,Customer 2507****778,15988,80,6524918
2026-03-07 14:29,77400005124,PAYMENT_RECEIVED,Customer 2507****485,14087,70,6538935
2026-03-07 15:08,77400005131,PAYMENT_RECEIVED,Customer 2507****277,10700,54,6549581
2026-03-07 15:31,77400005138,PAYMENT_RECEIVED,Customer 2507****645,13677,68,6563190
2026-03-07 17:46,77400005145,PAYMENT_RECEIVED,Customer 2507****462,11256,56,6574390
2026-03-07 18:34,77400005152,PAYMENT_RECEIVED,Customer 2507****988,18966,95,6593261
2026-03-07 19:37,77400005159,PAYMENT_RECEIVED,Customer 2507****758,20276,101,6613436
2026-03-07 19:57,77400005166,PAYMENT_RECEIVED,Customer 2507****370,22993,115,6636314
2026-03-09 11:32,77400005173,PAYMENT_RECEIVED,Customer 2507****914,28915,145,6665084
2026-03-09 11:50,77400005180,PAYMENT_RECEIVED,Customer 2507****394,20298,101,6685281
2026-03-09 12:55,77400005187,PAYMENT_RECEIVED,Customer 2507****792,7056,35,6692302
2026-03-09 13:04,77400005194,PAYMENT_RECEIVED,Customer 2507****504,15566,78,6707790
2026-03-09 13:05,77400005201,PAYMENT_RECEIVED,Customer 2507****891,23533,118,6731205
2026-03-09 13:24,77400005208,PAYMENT_RECEIVED,Customer 2507****397,23028,115,6754118
2026-03-09 13:57,77400005215,PAYMENT_RECEIVED,Customer 2507****831,4802,24,6758896
2026-03-09 16:11,77400005222,PAYMENT_RECEIVED,Customer 2507****552,5992,30,6764858
2026-03-09 16:20,77400005229,PAYMENT_RECEIVED,Customer 2507****865,18417,92,6783183
2026-03-09 17:33,77400005236,PAYMENT_RECEIVED,Customer 2507****306,14103,71,6797215
2026-03-09 19:46,77400005243,PAYMENT_RECEIVED,Customer 2507****377,23897,119,6820993
2026-03-09 18:08,77400005250,CASH_OUT,Agent 21789,-40000,300,6780693
2026-03-09 12:05,77400005257,AIRTIME,MTN Airtime,-3000,0,6777693
2026-03-10 08:53,77400005264,PAYMENT_RECEIVED,Customer 2507****834,12692,63,6790322
2026-03-10 09:42,77400005271,PAYMENT_RECEIVED,Customer 2507****797,13955,70,6804207
2026-03-10 11:51,77400005278,PAYMENT_RECEIVED,Customer 2507****105,21855,109,6825953
2026-03-10 11:58,77400005285,PAYMENT_RECEIVED,Customer 2507****261,31121,156,6856918
2026-03-10 17:03,77400005292,PAYMENT_RECEIVED,Customer 2507****999,12559,63,6869414
2026-03-10 18:53,77400005299,PAYMENT_RECEIVED,Customer 2507****766,14028,70,6883372
2026-03-10 19:25,77400005306,PAYMENT_RECEIVED,Customer 2507****394,8583,43,6891912
2026-03-10 10:41,77400005313,TRANSFER_OUT,Supplier: Kigali Wholesale Ltd,-139775,250,6751887
2026-03-11 08:38,77400005320,PAYMENT_RECEIVED,Customer 2507****280,26182,131,6777938
2026-03-11 10:59,77400005327,PAYMENT_RECEIVED,Customer 2507****137,28929,145,6806722
2026-03-11 11:57,77400005334,PAYMENT_RECEIVED,Customer 2507****506,35434,177,6841979
2026-03-11 15:07,77400005341,PAYMENT_RECEIVED,Customer 2507****290,22439,112,6864306
2026-03-11 17:07,77400005348,PAYMENT_RECEIVED,Customer 2507****993,29098,145,6893259
2026-03-11 17:47,77400005355,PAYMENT_RECEIVED,Customer 2507****997,28454,142,6921571
2026-03-11 19:07,77400005362,PAYMENT_RECEIVED,Customer 2507****405,4621,23,6926169
2026-03-11 12:05,77400005369,AIRTIME,MTN Airtime,-1000,0,6925169
2026-03-12 10:17,77400005376,PAYMENT_RECEIVED,Customer 2507****928,9923,50,6935042
2026-03-12 12:51,77400005383,PAYMENT_RECEIVED,Customer 2507****266,6845,34,6941853
2026-03-12 15:45,77400005390,PAYMENT_RECEIVED,Customer 2507****763,20586,103,6962336
2026-03-12 15:59,77400005397,PAYMENT_RECEIVED,Customer 2507****290,9633,48,6971921
2026-03-12 16:25,77400005404,PAYMENT_RECEIVED,Customer 2507****445,3449,17,6975353
2026-03-12 16:36,77400005411,PAYMENT_RECEIVED,Customer 2507****681,22536,113,6997776
2026-03-12 16:56,77400005418,PAYMENT_RECEIVED,Customer 2507****297,18925,95,7016606
2026-03-12 17:16,77400005425,PAYMENT_RECEIVED,Customer 2507****976,8149,41,7024714
2026-03-12 18:56,77400005432,PAYMENT_RECEIVED,Customer 2507****515,17953,90,7042577
2026-03-12 18:32,77400005439,CASH_OUT,Agent 25372,-50000,300,6992277
2026-03-12 09:15,77400005446,BILL_PAYMENT,EUCL Cash Power,-5500,0,6986777
2026-03-13 08:06,77400005453,PAYMENT_RECEIVED,Customer 2507****373,13398,67,7000108
2026-03-13 10:23,77400005460,PAYMENT_RECEIVED,Customer 2507****409,30290,151,7030247
2026-03-13 11:09,77400005467,PAYMENT_RECEIVED,Customer 2507****686,16514,83,7046678
2026-03-13 12:01,77400005474,PAYMENT_RECEIVED,Customer 2507****769,3265,16,7049927
2026-03-13 12:14,77400005481,PAYMENT_RECEIVED,Customer 2507****341,11597,58,7061466
2026-03-13 12:27,77400005488,PAYMENT_RECEIVED,Customer 2507****221,5493,27,7066932
2026-03-13 13:31,77400005495,PAYMENT_RECEIVED,Customer 2507****263,13802,69,7080665
2026-03-13 14:32,77400005502,PAYMENT_RECEIVED,Customer 2507****614,12528,63,7093130
2026-03-13 16:08,77400005509,PAYMENT_RECEIVED,Customer 2507****820,28283,141,7121272
2026-03-13 10:44,77400005516,TRANSFER_OUT,Supplier: Kigali Wholesale Ltd,-201655,250,6919367
2026-03-13 12:05,77400005523,AIRTIME,MTN Airtime,-2000,0,6917367
2026-03-14 10:16,77400005530,PAYMENT_RECEIVED,Customer 2507****875,27709,139,6944937
2026-03-14 10:36,77400005537,PAYMENT_RECEIVED,Customer 2507****780,15433,77,6960293
2026-03-14 11:44,77400005544,PAYMENT_RECEIVED,Customer 2507****880,23807,119,6983981
2026-03-14 14:22,77400005551,PAYMENT_RECEIVED,Customer 2507****872,9453,47,6993387
2026-03-14 15:05,77400005558,PAYMENT_RECEIVED,Customer 2507****906,16846,84,7010149
2026-03-14 15:45,77400005565,PAYMENT_RECEIVED,Customer 2507****557,6070,30,7016189
2026-03-14 16:09,77400005572,PAYMENT_RECEIVED,Customer 2507****470,15215,76,7031328
2026-03-14 17:22,77400005579,PAYMENT_RECEIVED,Customer 2507****677,5966,30,7037264
2026-03-14 18:20,77400005586,PAYMENT_RECEIVED,Customer 2507****948,6835,34,7044065
2026-03-14 19:58,77400005593,PAYMENT_RECEIVED,Customer 2507****617,15672,78,7059659
2026-03-14 18:10,77400005600,CASH_OUT,Agent 25375,-30000,300,7029359
2026-03-14 09:30,77400005607,BILL_PAYMENT,WASAC Water,-8000,0,7021359
2026-03-16 08:56,77400005614,PAYMENT_RECEIVED,Customer 2507****672,16061,80,7037340
2026-03-16 09:33,77400005621,PAYMENT_RECEIVED,Customer 2507****926,13736,69,7051007
2026-03-16 10:15,77400005628,PAYMENT_RECEIVED,Customer 2507****122,10592,53,7061546
2026-03-16 11:30,77400005635,PAYMENT_RECEIVED,Customer 2507****936,12333,62,7073817
2026-03-16 15:05,77400005642,PAYMENT_RECEIVED,Customer 2507****323,2451,12,7076256
2026-03-16 15:36,77400005649,PAYMENT_RECEIVED,Customer 2507****146,16412,82,7092586
2026-03-16 15:44,77400005656,PAYMENT_RECEIVED,Customer 2507****817,12909,65,7105430
2026-03-16 15:47,77400005663,PAYMENT_RECEIVED,Customer 2507****161,5544,28,7110946
2026-03-16 16:20,77400005670,PAYMENT_RECEIVED,Customer 2507****170,28970,145,7139771
2026-03-16 16:42,77400005677,PAYMENT_RECEIVED,Customer 2507****583,33374,167,7172978
2026-03-16 16:45,77400005684,PAYMENT_RECEIVED,Customer 2507****518,4380,22,7177336
2026-03-16 17:57,77400005691,PAYMENT_RECEIVED,Customer 2507****238,8232,41,7185527
2026-03-16 18:23,77400005698,CASH_OUT,Agent 26266,-50000,300,7135227
2026-03-16 12:05,77400005705,AIRTIME,MTN Airtime,-2000,0,7133227
2026-03-17 10:01,77400005712,PAYMENT_RECEIVED,Customer 2507****874,24164,121,7157270
2026-03-17 10:10,77400005719,PAYMENT_RECEIVED,Customer 2507****405,3951,20,7161201
2026-03-17 10:16,77400005726,PAYMENT_RECEIVED,Customer 2507****836,13750,69,7174882
2026-03-17 11:02,77400005733,PAYMENT_RECEIVED,Customer 2507****644,15596,78,7190400
2026-03-17 11:48,77400005740,PAYMENT_RECEIVED,Customer 2507****335,11993,60,7202333
2026-03-17 13:56,77400005747,PAYMENT_RECEIVED,Customer 2507****454,9453,47,7211739
2026-03-17 14:42,77400005754,PAYMENT_RECEIVED,Customer 2507****293,7757,39,7219457
2026-03-17 17:01,77400005761,PAYMENT_RECEIVED,Customer 2507****842,29149,146,7248460
2026-03-17 17:10,77400005768,PAYMENT_RECEIVED,Customer 2507****132,21680,108,7270032
2026-03-17 17:12,77400005775,PAYMENT_RECEIVED,Customer 2507****529,23204,116,7293120
2026-03-17 19:09,77400005782,PAYMENT_RECEIVED,Customer 2507****116,17332,87,7310365
2026-03-17 19:17,77400005789,PAYMENT_RECEIVED,Customer 2507****168,9328,47,7319646
2026-03-17 10:02,77400005796,TRANSFER_OUT,Supplier: Muhima Supplies,-109396,250,7210000
2026-03-18 08:45,77400005803,PAYMENT_RECEIVED,Customer 2507****849,9209,46,7219163
2026-03-18 08:49,77400005810,PAYMENT_RECEIVED,Customer 2507****691,16358,82,7235439
2026-03-18 08:57,77400005817,PAYMENT_RECEIVED,Customer 2507****788,16899,84,7252254
2026-03-18 10:23,77400005824,PAYMENT_RECEIVED,Customer 2507****342,23534,118,7275670
2026-03-18 11:42,77400005831,PAYMENT_RECEIVED,Customer 2507****246,10470,52,7286088
2026-03-18 11:59,77400005838,PAYMENT_RECEIVED,Customer 2507****633,33315,167,7319236
2026-03-18 12:10,77400005845,PAYMENT_RECEIVED,Customer 2507****407,8971,45,7328162
2026-03-18 12:56,77400005852,PAYMENT_RECEIVED,Customer 2507****670,9967,50,7338079
2026-03-18 14:51,77400005859,PAYMENT_RECEIVED,Customer 2507****852,29892,149,7367822
2026-03-18 15:29,77400005866,PAYMENT_RECEIVED,Customer 2507****741,27643,138,7395327
2026-03-18 16:35,77400005873,PAYMENT_RECEIVED,Customer 2507****669,19047,95,7414279
2026-03-18 17:12,77400005880,PAYMENT_RECEIVED,Customer 2507****452,14471,72,7428678
2026-03-18 09:15,77400005887,BILL_PAYMENT,EUCL Cash Power,-10000,0,7418678
2026-03-18 12:05,77400005894,AIRTIME,MTN Airtime,-3000,0,7415678
2026-03-19 10:27,77400005901,PAYMENT_RECEIVED,Customer 2507****159,23070,115,7438633
2026-03-19 10:32,77400005908,PAYMENT_RECEIVED,Customer 2507****526,16024,80,7454577
2026-03-19 11:08,77400005915,PAYMENT_RECEIVED,Customer 2507****237,15901,80,7470398
2026-03-19 11:50,77400005922,PAYMENT_RECEIVED,Customer 2507****361,12179,61,7482516
2026-03-19 12:06,77400005929,PAYMENT_RECEIVED,Customer 2507****762,8653,43,7491126
2026-03-19 13:07,77400005936,PAYMENT_RECEIVED,Customer 2507****560,5993,30,7497089
2026-03-19 14:25,77400005943,PAYMENT_RECEIVED,Customer 2507****194,24656,123,7521622
2026-03-19 14:58,77400005950,PAYMENT_RECEIVED,Customer 2507****949,15389,77,7536934
2026-03-19 16:04,77400005957,PAYMENT_RECEIVED,Customer 2507****374,8423,42,7545315
2026-03-19 17:10,77400005964,PAYMENT_RECEIVED,Customer 2507****719,11951,60,7557206
2026-03-19 18:55,77400005971,CASH_OUT,Agent 21192,-20000,300,7536906
2026-03-20 08:15,77400005978,PAYMENT_RECEIVED,Customer 2507****506,19765,99,7556572
2026-03-20 10:00,77400005985,PAYMENT_RECEIVED,Customer 2507****665,27836,139,7584269
2026-03-20 11:14,77400005992,PAYMENT_RECEIVED,Customer 2507****389,10852,54,7595067
2026-03-20 11:33,77400005999,PAYMENT_RECEIVED,Customer 2507****646,12021,60,7607028
2026-03-20 11:36,77400006006,PAYMENT_RECEIVED,Customer 2507****415,18220,91,7625157
2026-03-20 11:42,77400006013,PAYMENT_RECEIVED,Customer 2507****625,9713,49,7634821
2026-03-20 12:08,77400006020,PAYMENT_RECEIVED,Customer 2507****577,26209,131,7660899
2026-03-20 13:10,77400006027,PAYMENT_RECEIVED,Customer 2507****839,6507,33,7667373
2026-03-20 13:40,77400006034,PAYMENT_RECEIVED,Customer 2507****959,13892,69,7681196
2026-03-20 16:10,77400006041,PAYMENT_RECEIVED,Customer 2507****308,10825,54,7691967
2026-03-20 17:32,77400006048,PAYMENT_RECEIVED,Customer 2507****523,11820,59,7703728
2026-03-20 18:01,77400006055,PAYMENT_RECEIVED,Customer 2507****984,4938,25,7708641
2026-03-20 18:18,77400006062,PAYMENT_RECEIVED,Customer 2507****249,8975,45,7717571
2026-03-20 19:27,77400006069,PAYMENT_RECEIVED,Customer 2507****666,3585,18,7721138
2026-03-20 19:52,77400006076,PAYMENT_RECEIVED,Customer 2507****693,28981,145,7749974
2026-03-20 10:18,77400006083,TRANSFER_OUT,Supplier: Nyabugogo Traders,-194782,250,7554942
2026-03-20 12:05,77400006090,AIRTIME,MTN Airtime,-1000,0,7553942
2026-03-21 10:23,77400006097,PAYMENT_RECEIVED,Customer 2507****600,20257,101,7574098
2026-03-21 10:52,77400006104,PAYMENT_RECEIVED,Customer 2507****655,8307,42,7582363
2026-03-21 10:53,77400006111,PAYMENT_RECEIVED,Customer 2507****160,33992,170,7616185
2026-03-21 12:11,77400006118,PAYMENT_RECEIVED,Customer 2507****959,15117,76,7631226
2026-03-21 12:23,77400006125,PAYMENT_RECEIVED,Customer 2507****937,24638,123,7655741
2026-03-21 13:45,77400006132,PAYMENT_RECEIVED,Customer 2507****882,18753,94,7674400
2026-03-21 14:00,77400006139,PAYMENT_RECEIVED,Customer 2507****240,2842,14,7677228
2026-03-21 15:51,77400006146,PAYMENT_RECEIVED,Customer 2507****336,24470,122,7701576
2026-03-21 16:20,77400006153,PAYMENT_RECEIVED,Customer 2507****254,5672,28,7707220
2026-03-21 16:22,77400006160,PAYMENT_RECEIVED,Customer 2507****617,3088,15,7710293
2026-03-21 16:31,77400006167,PAYMENT_RECEIVED,Customer 2507****161,13598,68,7723823
